0	125940	125913	125915	0	15769	125914	0	125912	0	1
0	9702082	0	692	38	0	0	1379609	7	1	0
0	7	0	0	0	0	0	0	0	377737	0
0	740	0	840184	1	0	0	248118	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	10	0	0	0	0	0	0	0	251827	0
0	2	0	0	1627733	0	0	5	0	0	0
0	0	0	0	125912	0	0	0	377736	0	0
0	22	0	2	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	1
