0	52778	52778	52778	0	6596	52778	0	52778	0	1
52778	3868097	0	0	0	0	0	576724	0	0	0
52778	0	0	0	0	0	0	0	0	158334	0
52778	0	0	328143	0	0	0	99988	0	0	0
0	0	0	0	0	0	0	676712	52778	0	0
6596	0	0	0	0	0	0	0	0	0	0
52778	0	0	0	0	0	0	0	0	105556	0
0	576724	0	99988	676712	0	0	0	0	0	0
52778	0	0	0	52778	0	0	0	158334	0	0
0	0	158334	0	0	0	105556	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
